current,all_time,app_id,24_peak,title
14,101,530350,27,Smashbox Arena
14,100,225300,32,Tomb Raider II
14,99,428340,27,Marmoset Hexels 2
14,97,207060,28,MLB 2K12
14,79,299500,41,International Snooker
14,77,3130,23,Men of War: Red Tide
14,74,547410,27,Peak Angle: Drift Online
14,68,559680,25,Vampire: The Masquerade - Redemption
14,62,3300,24,Bejeweled 2 Deluxe
14,62,7660,27,X-COM: Apocalypse
14,60,503770,33,Elven Assassin
14,55,608990,27,The Archotek Project
14,41,243580,20,Maya LT
14,33,404790,21,Godot Engine
13,"2,335",555220,38,Detention
13,"2,241",546450,30,North Side
13,"2,068",411370,61,MELTY BLOOD Actress Again Current Code
13,"1,971",376300,22,GUILTY GEAR Xrd -SIGN-
13,"1,716",294020,14,Merchants of Kaidan
13,"1,681",285070,18,Between Me and The Night
13,"1,638",232810,20,Godus
13,"1,604",51100,48,Tactical Intervention
13,"1,504",335330,39,Brick-Force
13,"1,483",297020,15,The Culling Of The Cows
13,"1,369",576440,14,Horror Hospital
13,"1,047",340650,55,Elements: Soul of Fire
13,"1,047",596590,573,Linked
13,890,231160,22,The Swapper
13,842,524580,40,Fairy Fencer F Advent Dark Force
13,787,244590,16,Epigenesis
13,785,351290,40,Survival: Postapocalypse Now
13,770,513560,26,Hunger Dungeon
13,761,492130,24,"Bye-Bye, Wacky Planet"
13,736,407060,16,AltspaceVR
13,722,482120,21,Beater Spirit
13,565,70600,38,Worms Ultimate Mayhem
13,549,407330,37,Sakura Dungeon
13,548,485650,18,Campaign Clicker
13,479,503300,37,Super Star
13,458,352520,21,The Silent Age
13,454,458730,16,Conception II: Children of the Seven Stars
13,453,327890,16,I am Bread
13,436,543830,21,Batman - The Telltale Series - Episode 1
13,422,463270,24,Ghost 1.0
13,401,425580,26,The Room Two
13,350,243780,19,PixelJunk Monsters Ultimate
13,347,272670,24,Out of the Park Baseball 15
13,336,226100,14,Nom Nom Galaxy
13,307,293500,17,Amazing World
13,295,532110,29,Rusty Lake: Roots
13,238,250110,17,Assault Android Cactus
13,238,477730,21,Eador. Imperium
13,234,355060,29,Sebastien Loeb Rally EVO
13,229,434730,19,Half dead
13,223,268540,28,The Whispered World Special Edition
13,197,468700,22,NVIDIA VR Funhouse
13,192,255320,24,Edna & Harvey: The Breakout
13,188,314810,28,Randal's Monday
13,167,366160,29,Hounds: The Last Hope
13,159,230700,16,La-Mulana
13,159,307580,25,Technobabylon
13,152,382050,25,Eon Altar
13,148,348540,27,Divine Slice of Life
13,146,296870,17,Dreaming Sarah
13,140,379210,28,Wayward
13,134,446560,52,Just Dance 2017
13,134,599750,34,Crisis in the Kremlin
13,126,249590,37,Teslagrad
13,125,273390,22,Substance Painter 1.x
13,120,586750,25,Sonny
13,114,274480,27,Drox Operative
13,107,458830,28,Snooker Nation Championship
13,91,236890,17,PCMark 8
13,83,6220,25,FlatOut
13,73,520720,15,Dear Esther: Landmark Edition
13,60,539650,38,Twelve Sky 2 Classic
13,54,378860,37,Project CARS 2
13,51,480490,41,Prey
13,41,243380,15,Might & Magic VI
13,40,278210,20,Vegas Pro 13 Edit - Steam Powered
13,30,2910,15,Fleet Command
13,30,587430,19,I Expect You To Die
13,29,3560,16,Bejeweled Twist
13,25,606180,18,Vive Video
13,19,3970,19,Prey
12,"3,995",427920,17,FNaF World
12,"3,140",285010,33,Pixel Puzzles: UndeadZ
12,"2,867",395170,31,DISTRAINT
12,"2,819",428430,113,Endorlight
12,"2,121",504490,18,The God's Chain
12,"1,577",249990,26,FORCED
12,"1,134",486820,51,Yellow: The Yellow Artifact
12,"1,076",606750,22,Storm in Desert
12,769,562520,290,Attempt[42]
12,764,533820,136,Atonement 2: Ruptured by Despair
12,702,230070,42,The Age of Decadence
12,699,618030,22,Arcade Tale
12,656,297130,24,Titan Souls
12,605,233150,18,LUFTRAUSERS
12,540,581430,173,Triangle
12,537,40400,33,AI War: Fleet Command
12,517,266130,18,Breach & Clear
12,493,347560,122,Terra Incognita ~ Chapter One: The Descendant
12,488,250620,27,Among the Sleep
12,474,458940,29,The Atomy
12,439,227100,26,Sniper Elite: Nazi Zombie Army
12,419,377310,184,The Tower Of Elements
12,414,33900,15,Arma 2
12,352,618540,138,Slug Blast
12,332,277890,14,Shantae: Risky's Revenge - Director's Cut
12,330,384110,13,Pathologic Classic HD
12,316,310370,17,The Way of Life Free Edition
12,295,461620,26,Predynastic Egypt
12,292,244430,18,realMyst: Masterpiece Edition
12,276,292230,23,Game Character Hub
12,275,373720,21,Ryzom
12,270,412880,49,Drift Streets Japan
12,264,312350,18,Commander : The Great War
12,264,394760,29,Dead Effect 2
12,257,80310,26,Gemini Rue
12,254,23450,27,Grand Ages: Rome
12,252,329440,15,Sonic Lost World
12,213,22180,19,Penumbra: Overture
12,206,577730,22,Idle Evolution
12,202,436820,18,Waltz of the Wizard
12,193,436160,28,The Panic Room
12,187,397430,17,Zoombinis
12,169,467990,16,Versus: Battle of the Gladiator
12,162,457760,24,The Signal From Tlva
12,149,322770,24,Vanishing Realms
12,148,460700,16,Song of the Deep
12,137,438130,14,Root Double -Before Crime * After Days- Xtend Edition
12,133,264160,24,WazHack
12,133,377520,17,Pike and Shot: Campaigns
12,128,473530,15,Slime-san
12,126,12360,38,FlatOut: Ultimate Carnage
12,115,221180,17,Eufloria HD
12,112,490820,40,Fly O'Clock
12,111,33520,26,Tropico
12,101,2210,23,Quake 4
12,100,338810,18,Demise of Nations
12,99,271370,47,Transport Giant
12,98,427880,15,P.A.M.E.L.A.
12,97,214150,20,Galactic Civilizations I: Ultimate Edition
12,83,545980,17,Voodoo Vince: Remastered
12,78,465490,21,Stellar Tactics
12,77,15380,30,Heroes of Might & Magic V: Hammers of Fate
12,69,431510,17,Mystic Destinies: Serendipity of Aeons
12,66,512300,16,Unbox
12,65,70210,20,Governor of Poker 2: Premium Edition
12,65,448240,12,Hybrid Animals
12,61,325180,22,App Game Kit
12,58,4890,23,Cossacks II: Battle for Europe
12,58,291190,14,Heroes of Steel RPG
12,57,235660,16,Eador. Genesis
12,45,4870,24,Cossacks: Art of War
12,43,440520,18,VirtualHere for Steam Link
12,38,475240,21,ORCS
12,35,32680,12,Delta Force: Black Hawk Down - Team Sabre
12,33,32150,20,Everyday Genius: SquareLogic
12,29,63610,13,Riven
11,"10,930",247730,24,Nether
11,"5,840",352550,28,Urban Empire
11,"4,542",113020,37,Monaco
11,"4,031",558100,21,Art of War: Red Tides
11,"3,155",225600,21,Blade Symphony
11,"2,294",527490,138,EM: Shader Attack
11,"2,165",308000,15,Gold Rush! Classic
11,"1,944",366440,16,Savage Resurrection
11,"1,861",473650,25,Withering Kingdom: Arcane War
11,"1,854",342640,19,Pixel Privateers
11,"1,844",292370,11,DarkEnd
11,"1,675",388090,15,Five Nights at Freddy's 4
11,"1,552",562760,336,KORABLIK
11,"1,547",357280,17,Alter World
11,"1,459",252410,19,SteamWorld Dig
11,"1,456",498660,18,Mind Spheres
11,"1,087",414730,21,Epic Clicker Journey
11,"1,028",233740,17,Organ Trail: Director's Cut
11,857,611530,75,Flagster
11,663,368370,17,Her Story
11,598,345660,28,RIDE: Game
11,596,327510,17,WASTED
11,550,237890,24,Agarest: Generations of War
11,548,418250,22,Polaris Sector
11,507,400180,16,Okhlos: Omega
11,505,250260,18,Jazzpunk
11,490,454890,96,Project Starship
11,484,408740,26,Pro Gamer Manager
11,466,329790,14,Krosmaster Arena
11,443,604830,49,All Alone: VR
11,399,339580,21,Ember
11,397,310790,15,Geometry Wars 3: Dimensions Evolved
11,392,381560,16,Epic Cards Battle(TCG)
11,384,382140,24,SKYHILL
11,375,12830,26,Operation Flashpoint: Dragon Rising
11,373,399430,214,Tinboy
11,342,454060,15,Blueprint Tycoon
11,332,241240,20,Contraption Maker
11,281,320590,13,Warside
11,273,109400,31,MicroVolts Surge
11,271,381940,16,Trials on Tatooine
11,260,383230,29,Dungeon Souls
11,258,307980,19,Cricket Captain 2014
11,251,560260,20,Super Blue Boy Planet
11,245,397150,17,Stellar Overload
11,245,455400,21,PAC-MAN 256
11,240,465520,22,PRICE
11,238,518580,18,Accounting
11,232,39530,21,Painkiller: Black Edition
11,226,368080,12,Aurion: Legacy of the Kori-Odan
11,214,39690,36,ArcaniA
11,207,2800,14,X2: The Threat
11,199,434520,23,Simutrans
11,199,457010,22,StarsOne
11,190,485380,23,Welcome to the Game
11,174,271920,20,Worlds Adrift Island Creator
11,151,98400,20,Hard Reset
11,147,50280,42,Mafia II - Demo
11,139,332490,15,Battle Fleet 2
11,131,311720,20,Sproggiwood
11,127,336080,14,Vietnam 65
11,108,410840,17,Rock God Tycoon
11,98,275290,14,Graviteam Tactics: Operation Star
11,93,24400,20,King Arthur - The Role-playing Wargame
11,86,452060,17,Caveblazers
11,79,201020,13,NBA 2K12
11,76,571880,14,Angels with Scaly Wings
11,73,477200,25,Descent: Road to Legend
11,70,404040,20,Lords of Magic: Special Edition
11,69,1690,15,Space Empires V
11,63,71320,26,Football Manager 2012 Russian
11,56,467660,17,Paranormal Activity: The Lost Soul
11,51,476700,13,Island 359
11,48,576030,17,MHRD
11,47,47540,18,Puzzle Quest 2
11,47,601810,13,Spark the Electric Jester
11,44,286480,20,Black Mirror III
11,44,375840,19,Rytmik Ultimate
11,43,363110,20,NOBUNAGA'S AMBITION: Tendou with Power Up Kit
11,39,115210,21,American Conquest
11,35,391000,17,Farm Frenzy Collection
11,27,456780,27,DUCATI - 90th Anniversary
11,25,444970,17,Spatial Sound Card
11,20,628680,17,Hellpoint Demo
11,18,458750,11,FireAlpaca SE
10,"3,204",205230,16,Hell Yeah!
10,"2,363",240460,25,WWE 2K15
10,"2,151",392050,15,Galactic Hitman
10,"1,945",347830,27,Fairy Fencer F
10,"1,713",514660,165,BitMaster
10,"1,578",319150,30,Hazard Ops
10,"1,431",234390,15,Teleglitch: Die More Edition
10,"1,029",533300,43,Zup!
10,"1,023",606330,84,Shadows 2: Perfidia
10,"1,005",454690,226,Cyber City 2157: The Visual Novel
10,727,208750,14,Apotheon
10,714,343360,22,Particula
10,694,323060,18,Tharsis
10,691,224420,11,Afterfall InSanity Extended Edition
10,671,442070,37,Drawful 2
10,667,24860,15,Battlefield 2
10,576,385080,116,Guardians of Victoria
10,543,586620,106,OR
10,516,322910,16,"Warhammer 40,000: Regicide"
10,499,415480,18,Hyperdevotion Noire: Goddess Black Heart
10,480,416680,14,Zombie Night Terror
10,473,513780,122,Turbo Pug DX
10,461,308270,16,Buzz Aldrin's Space Program Manager
10,461,434420,15,The Chosen RPG
10,432,551080,46,Rescue your chickens
10,422,305050,13,Outland
10,414,545370,119,Time Of Silence
10,404,497100,164,Crazy Fun - FootRock
10,403,359800,19,Copa Petrobras de Marcas
10,378,442500,20,Age of Gladiators
10,374,448080,17,Fibbage XL
10,347,248310,22,Freedom Planet
10,346,319050,23,Chaos Reborn
10,330,469820,25,Genital Jousting
10,290,610960,171,Red Obsidian Remnant
10,285,1900,23,Earth 2160
10,281,220660,18,StarDrive
10,271,346830,13,FINAL FANTASY IV: THE AFTER YEARS
10,264,488910,27,Astral Heroes
10,255,224740,15,Clockwork Empires
10,246,356400,18,Thumper
10,244,13560,17,Tom Clancy's Splinter Cell
10,238,275080,14,Post Master
10,217,377680,11,Sakura Beach
10,209,374670,19,Ember Strike
10,208,224960,20,Tomb Raider I
10,205,465240,65,Serious Sam VR: The Last Hope
10,187,553210,20,"Warhammer 40,000: Space Wolf"
10,175,247430,19,Hitman: Contracts
10,175,269670,29,BADLAND: Game of the Year Edition
10,170,235360,20,Prime World: Defenders
10,165,344190,12,Immortal Empire
10,164,612070,21,Kio's Adventure
10,153,494720,13,Morphblade
10,140,57620,25,Patrician IV: Steam Special Edition
10,136,12320,54,Sacred Gold
10,135,494320,14,Wizrogue - Labyrinth of Wizardry
10,127,502750,11,Quest for Glory Collection
10,126,457210,13,SEUM: Speedrunners from Hell
10,124,21800,15,Tom Clancy's EndWar
10,112,292930,32,Black Mirror
10,111,258760,29,Scania Truck Driving Simulator
10,106,350700,13,Red Stone Online
10,89,322210,25,"Guns, Gore & Cannoli"
10,82,464800,22,Twisted Worlds
10,81,15300,17,Tom Clancy's Ghost Recon
10,77,488300,17,Infinite Air with Mark McMorris
10,75,218310,10,Frontline Tactics
10,71,248140,18,GRID 2 Demo
10,71,305940,16,Project AURA
10,69,507300,54,Club Manager 2017
10,64,7650,22,X-COM: Terror from the Deep
10,61,227920,20,Risk
10,54,35030,24,Championship Manager 2010
10,50,4880,30,Cossacks: European Wars
10,48,367690,15,Spintires Editor
10,46,586040,12,8-Bit Armies: Arena
10,44,399610,18,MAGIX Movie Edit Pro 2016 Plus
10,44,488550,15,Dream Car Racing 3D
10,44,493580,12,Hidden Object - 12 in 1 bundle
10,42,276750,19,Fritz Chess 14
10,40,15240,26,Silent Hunter: Wolves of the Pacific U-Boat Missions
10,40,243340,13,Rayman Legends Demo
10,40,316660,18,Toast Time
10,39,221870,12,3DMark 11 Demo
10,39,595280,19,Throne of Lies
10,38,517130,22,Soundboxing
10,37,233680,16,Black Ink
10,36,467380,15,Khimera: Destroy All Monster Girls
10,34,415840,13,Mystic Saga
10,28,362930,14,Garfield Kart
10,27,505700,12,Anyland
10,26,594570,13,Total War: WARHAMMER II
10,20,331580,10,ULTRAWORLD EXODUS
10,14,561770,13,Just Ignore Them
9,"10,513",252850,29,Streamline
9,"9,640",463150,111,BARRIER X
9,"3,692",236450,17,PAC-MAN Championship Edition DX+
9,"3,212",354140,15,Five Nights at Freddy's 3
9,"2,631",243930,20,Bound By Flame
9,"2,474",2400,28,The Ship
9,"2,231",318220,17,Enforcer: Police Crime Action
9,"2,085",375900,35,Trackmania Turbo
9,"1,956",214360,20,Tower Wars
9,"1,909",267550,18,The Amazing Spider-Man 2
9,"1,888",284950,19,Pixel Puzzles: Japan
9,"1,873",491080,367,BoneBone: Rise of the Deathlord
9,"1,714",272470,25,The Incredible Adventures of Van Helsing II
9,"1,635",370770,24,Holodrive
9,"1,504",466790,208,PixBit
9,"1,457",444410,93,Find Out
9,"1,336",417910,19,Street Warriors Online
9,"1,297",447850,31,The Next Door
9,"1,242",211400,28,Deadlight
9,"1,185",553790,157,Once in Yaissor
9,"1,135",457930,22,Starship: Nova Strike
9,"1,085",99810,16,Bulletstorm
9,927,453820,31,Hero Quest: Tower Conflict
9,851,214870,35,Painkiller Hell & Damnation
9,812,477980,128,Overhell
9,806,565860,222,Tomato Way
9,805,274310,11,Always Sometimes Monsters
9,744,242880,21,"Sir, You Are Being Hunted"
9,715,356370,10,Soccer Manager 2015
9,708,488440,16,Angeldust
9,706,290890,12,You Must Build A Boat
9,704,562430,14,Alien Hostage
9,697,246110,21,MASSIVE CHALICE
9,683,233470,16,Evoland
9,660,555700,187,Absoloot
9,628,222420,43,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION
9,610,453270,17,Madness Cubed
9,608,227600,16,Castle of Illusion
9,558,426790,15,Grow Up
9,524,394450,15,"Warhammer 40,000: Deathwatch - Enhanced Edition"
9,513,368730,16,No Time To Explain Remastered
9,503,9870,16,Ghostbusters: The Video Game
9,488,593290,108,Moccasin
9,442,528510,122,Turbo Pug 3D
9,424,497850,17,8-Bit Hordes
9,406,302380,16,Floating Point
9,390,211160,16,Viking: Battle for Asgard
9,389,385560,15,Shadow Complex Remastered
9,382,219800,27,Pro Cycling Manager 2013
9,377,250420,15,8BitMMO
9,371,273030,19,Pro Rugby Manager 2015
9,367,413170,16,Metal Assault
9,356,262000,15,Gabriel Knight - Sins of the Fathers
9,345,415860,18,Tactical Craft Online
9,344,351100,19,Niffelheim
9,329,434050,17,Duke Nukem 3D: 20th Anniversary World Tour
9,320,247660,18,Deadly Premonition: The Director's Cut
9,308,337850,13,Avernum 2: Crystal Souls
9,306,274520,15,Darkwood
9,300,453000,17,TheWaveVR
9,299,247240,16,Volgarr the Viking
9,278,203830,24,The Dark Eye: Chains of Satinav
9,269,263300,21,BlazBlue: Calamity Trigger
9,259,38600,25,Faerie Solitaire
9,254,424780,13,Imperia Online
9,224,314230,10,Rodina
9,214,395200,19,Ben and Ed
9,211,461700,15,Seduce Me 2: The Demon War
9,208,352700,18,Subspace Continuum
9,207,406850,18,Crush Your Enemies
9,203,427470,17,Democracy 3 Africa
9,199,468250,16,Warfare Online
9,199,501690,24,Torch Cave
9,196,385250,24,Paint it Back
9,192,531680,14,8-Bit Invaders!
9,191,417880,12,Everybody's Gone to the Rapture
9,183,215710,15,Fieldrunners 2
9,181,251870,30,Go! Go! Nippon! ~My First Trip to Japan~
9,173,227780,31,Serious Sam Classics: Revolution
9,168,381780,15,80 Days
9,166,273840,14,Stock Car Extreme
9,161,237950,17,UFO: Afterlight
9,157,462220,15,Mahjong Deluxe 3
9,152,32380,17,STAR WARS Jedi Knight: Dark Forces II
9,150,251810,16,Leadwerks Game Engine
9,150,333830,19,Franchise Hockey Manager 2
9,144,402120,13,Deathstate
9,139,200370,9,A Game of Dwarves
9,138,359960,13,Choice Chamber
9,132,396650,10,ACE Academy
9,130,25980,15,Majesty 2
9,124,216570,23,Football Manager 2013 Korean
9,121,515260,31,Virtual Rides 3
9,115,433530,30,Heliborne
9,115,437160,16,The Lion's Song
9,114,378610,14,Valley
9,112,396900,25,GRIP
9,111,34600,18,Order of War
9,110,2300,23,DOOM II: Hell on Earth
9,103,40700,30,Machinarium
9,102,3730,11,Aliens versus Predator Classic 2000
9,102,303680,15,FATE: The Traitor Soul
9,95,209540,14,Strike Suit Zero
9,91,346850,20,Chip's Challenge 1
9,90,437250,12,A House of Many Doors
9,89,384500,20,Zombie Party
9,87,202530,13,SONIC THE HEDGEHOG 4 Episode I
9,85,617660,42,Dong-Jin Rice-hime
9,75,409590,20,Kingdoms
9,75,421020,55,DiRT 4
9,74,34190,15,Sonic and SEGA All Stars Racing
9,72,314030,12,Guilty Gear X2 #Reload
9,70,6010,18,Indiana Jones and the Fate of Atlantis
9,68,398640,14,Bowl Bound College Football
9,66,225320,21,Tomb Raider III: Adventures of Lara Croft
9,65,12640,26,Drakensang
9,62,21110,23,F.E.A.R.: Extraction Point
9,61,32450,17,LEGO Indiana Jones 2: The Adventure Continues
9,59,488310,19,Eleven: Table Tennis VR
9,58,364300,14,Space Rogue
9,57,589510,13,Shovel Knight: Specter of Torment
9,56,587650,13,Half-Life 2: DownFall
9,55,342260,11,Nevermind
9,53,435120,23,Rusty Lake Hotel
9,50,112100,12,Avadon: The Black Fortress
9,48,11480,15,Soldiers: Heroes of World War II
9,43,65700,12,Arma 2: British Armed Forces
9,39,295630,19,Defense Zone 2
9,39,440090,11,Heroes of the West
9,38,34450,17,Sid Meier's Civilization IV: Warlords
9,38,521750,22,Romance of the Three Kingdoms V with Power Up Kit
9,36,422920,15,Creeper World 2 Anniversary Edition
9,35,433860,10,X Rebirth Demo
9,33,589690,18,Queen's Quest 3: The End of Dawn
9,32,320000,11,MAGIX Movie Edit Pro 2015 Plus
9,32,489600,12,The Golf Club VR
9,32,501050,12,Emerland Solitaire: Endless Journey
9,31,6080,10,Thrillville: Off the Rails
9,31,344800,16,World of Mixed Martial Arts 3
9,30,19800,15,Brothers in Arms: Earned in Blood
9,30,34050,13,Napoleon: Total War Demo
9,28,511470,9,Glass Masquerade
9,28,551520,10,Last Days of Spring 2
9,26,32110,15,Luxor Mahjong
9,25,347400,14,001 Game Creator
9,24,563750,17,World Boxing Manager
9,20,3380,14,Dynomite! Deluxe
9,19,8040,15,Championship Manager 2007
9,18,521720,16,Uncharted Waters
9,15,38020,13,Mahjong Quest 3
9,12,582810,12,Serious Metal Detecting
8,"5,544",382120,203,Journey To The Center Of The Earth
8,"5,148",384490,45,Necropolis
8,"1,844",352460,14,Dead Realm
8,"1,773",250180,27,METAL SLUG 3
8,"1,759",345220,161,Agent Awesome
8,"1,745",537360,351,JumpBall
8,"1,743",362610,28,High On Racing
8,"1,548",338540,17,Navy Field 2 : Conqueror of the Ocean
8,"1,546",343100,18,Overture
8,"1,488",275670,19,Space Run
8,"1,468",473640,10,Wyatt Derp
8,"1,467",605530,183,PuppyStory
8,"1,315",344750,13,Deadly Profits
8,"1,272",265590,11,The Red Solstice
